,precision,recall,f1-score,support
0.0,0.5,0.5,0.5,4.0
1.0,0.0,0.0,0.0,2.0
2.0,0.4444444444444444,1.0,0.6153846153846153,4.0
3.0,0.0,0.0,0.0,3.0
4.0,0.0,0.0,0.0,2.0
5.0,0.0,0.0,0.0,2.0
6.0,0.8,1.0,0.888888888888889,4.0
7.0,1.0,0.3333333333333333,0.5,3.0
8.0,0.3,1.0,0.4615384615384615,3.0
9.0,0.6666666666666666,0.5,0.5714285714285715,4.0
10.0,0.2222222222222222,0.6666666666666666,0.3333333333333333,3.0
11.0,0.42857142857142855,0.75,0.5454545454545454,4.0
12.0,0.2,0.3333333333333333,0.25,3.0
13.0,0.5,0.5,0.5,4.0
14.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,3.0
15.0,0.0,0.0,0.0,3.0
16.0,1.0,0.6666666666666666,0.8,3.0
17.0,0.25,0.75,0.375,4.0
18.0,0.0,0.0,0.0,3.0
19.0,0.0,0.0,0.0,2.0
20.0,0.0,0.0,0.0,3.0
21.0,1.0,0.3333333333333333,0.5,3.0
22.0,1.0,0.6666666666666666,0.8,3.0
23.0,0.0,0.0,0.0,2.0
24.0,0.0,0.0,0.0,3.0
25.0,0.0,0.0,0.0,3.0
accuracy,0.4125,0.4125,0.4125,0.4125
macro avg,0.32609890109890105,0.3589743589743589,0.3024327168557938,80.0
weighted avg,0.3628174603174603,0.4125,0.34482385669885673,80.0
0,2
1,13
2,17
3,2
4,17
5,17
6,11
7,17
8,22
9,11
10,2
11,9
12,11
13,8
14,2
15,10
16,6
17,8
18,2
19,14
20,6
21,0
22,8
23,17
24,8
25,17
26,12
27,8
28,17
29,0
30,14
31,17
32,10
33,16
34,10
35,10
36,2
37,8
38,8
39,14
40,16
41,10
42,13
43,10
44,10
45,17
46,10
47,14
48,13
49,0
50,7
51,8
52,11
53,11
54,14
55,2
56,0
57,9
58,17
59,2
60,12
61,2
62,11
63,14
64,17
65,6
66,6
67,11
68,12
69,12
70,13
71,22
72,21
73,8
74,12
75,9
76,10
77,17
78,6
79,8
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
